Epoch,Training Loss,Validation Loss,Improvement,Datetime
1493,19.117846500128508,39.62775111198425,False,22/04/2022 23:55:54
1494,24.444086100906134,45.87130408734083,False,22/04/2022 23:56:00
1495,22.22886171936989,44.30405308306217,False,22/04/2022 23:56:06
1496,21.14945750683546,38.7789751291275,False,22/04/2022 23:56:12
1497,20.25698783993721,44.10051289200783,False,22/04/2022 23:56:18
1498,22.57001357525587,47.549642100930214,False,22/04/2022 23:56:25
1499,21.13576713949442,39.97930243611336,False,22/04/2022 23:56:31
1500,20.229331638664007,42.50733760744333,False,22/04/2022 23:56:37
1501,21.793391466140747,46.63895823806524,False,22/04/2022 23:56:43
1502,19.828965067863464,43.758165903389454,False,22/04/2022 23:56:49
1503,19.707682367414236,41.22075334191322,False,22/04/2022 23:56:55
1504,21.595372036099434,42.23794297873974,False,22/04/2022 23:57:02
1505,19.16094722598791,44.39288455247879,False,22/04/2022 23:57:08
1506,21.929269894957542,44.911591559648514,False,22/04/2022 23:57:14
1507,20.78343716263771,40.58539429306984,False,22/04/2022 23:57:21
1508,21.849930986762047,40.79242770373821,False,22/04/2022 23:57:27
1509,21.83386703580618,48.65632075071335,False,22/04/2022 23:57:33
1510,18.30681051686406,39.99092072993517,False,22/04/2022 23:57:39
1511,19.85420660674572,41.05142315477133,False,22/04/2022 23:57:46
1512,21.517366610467434,43.56479087471962,False,22/04/2022 23:57:52
1513,20.48835936933756,40.594584830105305,False,22/04/2022 23:57:58
1514,22.01283134520054,37.556400910019875,False,22/04/2022 23:58:04
1515,19.704557348042727,40.508565574884415,False,22/04/2022 23:58:10
1516,21.332812376320362,39.19620946794748,False,22/04/2022 23:58:16
1517,22.286664843559265,38.921201437711716,False,22/04/2022 23:58:23
1518,19.68498730286956,39.878252401947975,False,22/04/2022 23:58:29
1519,19.494790211319923,39.85417526960373,False,22/04/2022 23:58:35
1520,19.86488998681307,42.56092321872711,False,22/04/2022 23:58:41
1521,21.849201057106256,45.75160414725542,False,22/04/2022 23:58:48
1522,19.713383693248034,40.03840625286102,False,22/04/2022 23:58:54
1523,21.674772284924984,39.25116413086653,False,22/04/2022 23:59:00
1524,23.72472158819437,42.73416202515364,False,22/04/2022 23:59:07
1525,19.67926697432995,42.48022376000881,False,22/04/2022 23:59:13
1526,22.89602430537343,38.879801481962204,False,22/04/2022 23:59:19
1527,23.0509911775589,42.704051576554775,False,22/04/2022 23:59:25
1528,20.895453795790672,40.016390696167946,False,22/04/2022 23:59:32
1529,19.105187732726336,39.795751333236694,False,22/04/2022 23:59:38
1530,19.252866938710213,44.0787982493639,False,22/04/2022 23:59:44
1531,20.38263238593936,43.18538833409548,False,22/04/2022 23:59:50
1532,22.821787666529417,41.56243845075369,False,22/04/2022 23:59:56
1533,18.281749289482832,39.06043314188719,False,23/04/2022 00:00:02
1534,23.250106543302536,41.26752407848835,False,23/04/2022 00:00:08
1535,22.62164032459259,44.672787100076675,False,23/04/2022 00:00:14
1536,20.981127206236124,40.50292403995991,False,23/04/2022 00:00:21
1537,18.691969256848097,40.8432516977191,False,23/04/2022 00:00:27
1538,19.683838568627834,42.02958320081234,False,23/04/2022 00:00:33
1539,19.660768769681454,39.9571944847703,False,23/04/2022 00:00:39
1540,23.26784521341324,40.59020110964775,False,23/04/2022 00:00:45
1541,19.184793706983328,39.54065050184727,False,23/04/2022 00:00:51
1542,23.843911591917276,40.825490817427635,False,23/04/2022 00:00:58
1543,21.12829963862896,42.708596639335155,False,23/04/2022 00:01:04
1544,19.35558544844389,41.25884880870581,False,23/04/2022 00:01:10
1545,20.68966979533434,44.078452832996845,False,23/04/2022 00:01:16
1546,21.349665381014347,39.78606662899256,False,23/04/2022 00:01:22
1547,21.83610202744603,44.03953202813864,False,23/04/2022 00:01:28
1548,20.858231976628304,43.74775890260935,False,23/04/2022 00:01:34
1549,21.09276218339801,40.17326467484236,False,23/04/2022 00:01:40
1550,20.737308502197266,39.26216886937618,False,23/04/2022 00:01:47
1551,19.12187061458826,37.032821014523506,False,23/04/2022 00:01:53
1552,20.979960553348064,40.69936666637659,False,23/04/2022 00:01:59
1553,23.84089381247759,40.3747226446867,False,23/04/2022 00:02:05
1554,20.129885524511337,38.986042603850365,False,23/04/2022 00:02:11
1555,21.458021961152554,39.10959527641535,False,23/04/2022 00:02:17
1556,19.234425611793995,36.20739332586527,False,23/04/2022 00:02:23
1557,19.72899406403303,39.13848138600588,False,23/04/2022 00:02:29
1558,18.441581316292286,42.570093743503094,False,23/04/2022 00:02:35
1559,17.308172345161438,43.12682916969061,False,23/04/2022 00:02:41
1560,19.104704692959785,45.63726621866226,False,23/04/2022 00:02:47
1561,19.764745265245438,41.71608327329159,False,23/04/2022 00:02:53
1562,17.899326600134373,39.29349522292614,False,23/04/2022 00:03:00
1563,19.360530722886324,44.0278554558754,False,23/04/2022 00:03:06
1564,20.51478487253189,44.344969026744366,False,23/04/2022 00:03:12
1565,19.70855037868023,46.621102288365364,False,23/04/2022 00:03:18
1566,18.76585680246353,46.15437575429678,False,23/04/2022 00:03:24
1567,20.466739863157272,40.749110363423824,False,23/04/2022 00:03:30
1568,19.61330523341894,42.44218473136425,False,23/04/2022 00:03:36
1569,21.118325728923082,38.834300979971886,False,23/04/2022 00:03:42
1570,21.543663673102856,43.11870276927948,False,23/04/2022 00:03:48
1571,19.6773895137012,41.14846631884575,False,23/04/2022 00:03:54
1572,18.305365819483995,41.12734765559435,False,23/04/2022 00:04:00
1573,24.436023741960526,47.17298401147127,False,23/04/2022 00:04:06
1574,24.350799564272165,39.64068355411291,False,23/04/2022 00:04:13
1575,22.72676232084632,45.13355538994074,False,23/04/2022 00:04:19
1576,25.507704623043537,43.598110392689705,False,23/04/2022 00:04:25
1577,22.017080452293158,41.804144747555256,False,23/04/2022 00:04:31
1578,25.77279806137085,49.56454148888588,False,23/04/2022 00:04:37
1579,27.31494254618883,43.94690818339586,False,23/04/2022 00:04:43
1580,23.31561590358615,36.708024725317955,False,23/04/2022 00:04:50
1581,23.08075562119484,45.43126405775547,False,23/04/2022 00:04:56
1582,21.539677307009697,42.51724176853895,False,23/04/2022 00:05:02
1583,22.627895422279835,36.23582234978676,False,23/04/2022 00:05:08
1584,21.375210411846638,40.916978880763054,False,23/04/2022 00:05:15
1585,21.820503190159798,47.3953931927681,False,23/04/2022 00:05:21
1586,21.005245551466942,38.88508212566376,False,23/04/2022 00:05:27
1587,21.81593695282936,39.05994186550379,False,23/04/2022 00:05:33
1588,22.23781682550907,43.44973096251488,False,23/04/2022 00:05:39
1589,21.606973983347416,41.134257420897484,False,23/04/2022 00:05:45
1590,19.866826832294464,40.80554101616144,False,23/04/2022 00:05:51
1591,20.01122347265482,39.69185597449541,False,23/04/2022 00:05:57
1592,19.018677920103073,41.88647972792387,False,23/04/2022 00:06:03
1593,21.99400244653225,41.0770338922739,False,23/04/2022 00:06:09
1594,19.04267728328705,41.83128197491169,False,23/04/2022 00:06:16
1595,21.10896560549736,43.53143489360809,False,23/04/2022 00:06:22
1596,22.709277354180813,44.391997680068016,False,23/04/2022 00:06:28
1597,22.004549592733383,42.4882779866457,False,23/04/2022 00:06:34
1598,21.291268832981586,44.99706377834082,False,23/04/2022 00:06:40
1599,22.478951435536146,43.63357837498188,False,23/04/2022 00:06:46
1600,20.83188984543085,40.8439985960722,False,23/04/2022 00:06:53
1601,22.452514067292213,41.400790087878704,False,23/04/2022 00:06:59
1602,18.682712115347385,38.86544220149517,False,23/04/2022 00:07:05
1603,18.841876842081547,37.80321488529444,False,23/04/2022 00:07:11
1604,20.536024063825607,36.73770651221275,False,23/04/2022 00:07:17
1605,20.605125091969967,37.89418413490057,False,23/04/2022 00:07:23
1606,21.891831785440445,43.31800674647093,False,23/04/2022 00:07:29
1607,20.782786671072245,43.478341817855835,False,23/04/2022 00:07:35
1608,18.906775929033756,38.291946679353714,False,23/04/2022 00:07:41
1609,19.2098174020648,38.07331618666649,False,23/04/2022 00:07:48
1610,19.92652478069067,37.54184855520725,False,23/04/2022 00:07:54
1611,18.38822054117918,40.8188116773963,False,23/04/2022 00:08:00
1612,21.81876254826784,43.6396397203207,False,23/04/2022 00:08:06
1613,20.97990222275257,46.635172709822655,False,23/04/2022 00:08:12
1614,20.947305090725422,42.24311600625515,False,23/04/2022 00:08:18
1615,20.060362469404936,41.31471852213144,False,23/04/2022 00:08:24
1616,23.476670622825623,43.23866206407547,False,23/04/2022 00:08:30
1617,19.773107297718525,39.739788472652435,False,23/04/2022 00:08:36
1618,21.22345121204853,40.076847694814205,False,23/04/2022 00:08:42
1619,20.732290159910917,42.85052729398012,False,23/04/2022 00:08:48
1620,22.471126787364483,46.45521755516529,False,23/04/2022 00:08:54
1621,22.142640464007854,46.18062122166157,False,23/04/2022 00:09:01
1622,20.180319249629974,37.22814216464758,False,23/04/2022 00:09:07
1623,21.486296590417624,33.90252088010311,False,23/04/2022 00:09:13
1624,20.14855682477355,37.329128593206406,False,23/04/2022 00:09:19
1625,21.076282531023026,42.34653475880623,False,23/04/2022 00:09:26
1626,18.756402742117643,41.37872789800167,False,23/04/2022 00:09:31
1627,20.77285996824503,39.72650535404682,False,23/04/2022 00:09:38
1628,18.73753832280636,41.51826284825802,False,23/04/2022 00:09:44
1629,18.110964383929968,39.98243112117052,False,23/04/2022 00:09:50
1630,21.71612797677517,42.60214716941118,False,23/04/2022 00:09:56
1631,19.316590681672096,39.658501639962196,False,23/04/2022 00:10:02
1632,21.10625221952796,40.350640386343,False,23/04/2022 00:10:08
1633,19.382116861641407,39.80699161440134,False,23/04/2022 00:10:14
1634,21.790590047836304,36.70394040644169,False,23/04/2022 00:10:20
1635,18.92496319115162,40.18192595243454,False,23/04/2022 00:10:26
1636,20.5509632229805,36.44760972261429,False,23/04/2022 00:10:32
1637,19.4875252507627,38.10027398169041,False,23/04/2022 00:10:38
1638,18.37588719651103,39.804746963083744,False,23/04/2022 00:10:44
1639,17.800863724201918,37.59521270543337,False,23/04/2022 00:10:50
1640,19.627152763307095,37.696863293647766,False,23/04/2022 00:10:56
1641,21.13612212240696,40.427197493612766,False,23/04/2022 00:11:02
1642,17.909203071147203,44.545044399797916,False,23/04/2022 00:11:08
1643,19.2793026342988,39.982768803834915,False,23/04/2022 00:11:14
1644,20.110889486968517,38.80390723049641,False,23/04/2022 00:11:20
1645,19.503007534891367,43.711041525006294,False,23/04/2022 00:11:27
1646,21.638382583856583,39.96976759284735,False,23/04/2022 00:11:33
1647,20.388145111501217,41.71487630158663,False,23/04/2022 00:11:39
1648,15.29095783084631,40.54237949848175,False,23/04/2022 00:11:45
1649,21.90906886011362,43.9743415415287,False,23/04/2022 00:11:51
1650,19.276286236941814,38.6123094111681,False,23/04/2022 00:11:57
1651,20.651991046965122,39.42184478789568,False,23/04/2022 00:12:03
1652,22.03354901075363,44.01928633451462,False,23/04/2022 00:12:09
1653,19.610150799155235,38.52373444288969,False,23/04/2022 00:12:15
1654,18.715112935751677,39.63573759049177,False,23/04/2022 00:12:21
1655,20.657758593559265,44.51771005988121,False,23/04/2022 00:12:27
1656,20.908302314579487,38.64350542426109,False,23/04/2022 00:12:33
1657,16.90371084958315,40.269940838217735,False,23/04/2022 00:12:40
1658,18.89549069106579,48.128269612789154,False,23/04/2022 00:12:46
1659,18.738302778452635,42.62000524997711,False,23/04/2022 00:12:52
1660,20.315393548458815,43.104758493602276,False,23/04/2022 00:12:58
1661,18.05227079987526,45.112626157701015,False,23/04/2022 00:13:04
1662,19.54455814138055,42.190255865454674,False,23/04/2022 00:13:10
1663,20.40461541712284,45.867613300681114,False,23/04/2022 00:13:16
1664,19.051124177873135,44.04224629700184,False,23/04/2022 00:13:22
1665,20.312498040497303,43.93585830926895,False,23/04/2022 00:13:28
1666,23.643283862620592,43.759118750691414,False,23/04/2022 00:13:35
1667,19.039612360298634,41.29361721128225,False,23/04/2022 00:13:41
1668,19.325252912938595,40.44484416395426,False,23/04/2022 00:13:47
1669,21.20359591394663,42.52195642143488,False,23/04/2022 00:13:53
1670,22.48032196983695,43.47685984522104,False,23/04/2022 00:13:59
1671,21.599168233573437,44.95251762866974,False,23/04/2022 00:14:05
1672,18.150362111628056,40.525687642395496,False,23/04/2022 00:14:11
1673,20.712314900010824,40.381265342235565,False,23/04/2022 00:14:17
1674,17.778492730110884,36.33022300153971,False,23/04/2022 00:14:23
1675,21.95263346284628,36.87263213843107,False,23/04/2022 00:14:29
1676,19.388493433594704,42.125457510352135,False,23/04/2022 00:14:35
1677,22.17445393651724,50.003076419234276,False,23/04/2022 00:14:41
1678,20.80564872175455,44.32227639853954,False,23/04/2022 00:14:48
1679,20.406322199851274,43.097830563783646,False,23/04/2022 00:14:53
1680,17.325393848121166,47.17509301751852,False,23/04/2022 00:14:59
1681,23.246442828327417,42.295004449784756,False,23/04/2022 00:15:05
1682,19.148075953125954,40.87094296514988,False,23/04/2022 00:15:11
1683,17.41490275785327,43.94118644297123,False,23/04/2022 00:15:17
1684,21.96139493212104,50.54909288138151,False,23/04/2022 00:15:23
1685,19.932947874069214,43.62374293804169,False,23/04/2022 00:15:29
1686,18.153127409517765,40.89062962681055,False,23/04/2022 00:15:35
1687,18.311357155442238,44.25740500539541,False,23/04/2022 00:15:41
1688,23.127036422491074,44.90878177434206,False,23/04/2022 00:15:48
1689,21.51466654613614,41.244374223053455,False,23/04/2022 00:15:54
1690,18.34625932201743,41.27501666918397,False,23/04/2022 00:16:00
1691,24.191682763397694,39.333934139460325,False,23/04/2022 00:16:06
1692,21.21738399192691,42.80193388462067,False,23/04/2022 00:16:12
1693,23.030426554381847,44.29983268678188,False,23/04/2022 00:16:18
1694,20.814007062464952,40.700180277228355,False,23/04/2022 00:16:24
1695,20.476672485470772,42.27038814127445,False,23/04/2022 00:16:30
1696,21.197716236114502,39.21219604462385,False,23/04/2022 00:16:37
1697,19.00091627985239,41.73506446927786,False,23/04/2022 00:16:43
1698,18.51068538799882,44.07925032824278,False,23/04/2022 00:16:49
1699,19.29180996119976,41.66709040105343,False,23/04/2022 00:16:55
1700,19.101974435150623,40.20212648808956,False,23/04/2022 00:17:00
1701,22.227059923112392,44.91573894768953,False,23/04/2022 00:17:06
1702,20.73517856374383,43.475351341068745,False,23/04/2022 00:17:12
1703,21.14854607358575,39.72197300195694,False,23/04/2022 00:17:18
1704,19.448057003319263,39.88672859966755,False,23/04/2022 00:17:24
1705,17.05298885703087,40.70836631953716,False,23/04/2022 00:17:30
1706,25.434167366474867,40.53056772053242,False,23/04/2022 00:17:37
1707,21.378043673932552,37.15015152096748,False,23/04/2022 00:17:43
1708,20.57586119323969,41.330731734633446,False,23/04/2022 00:17:50
1709,21.891445316374302,39.616308987140656,False,23/04/2022 00:17:56
1710,19.663068361580372,40.49341370910406,False,23/04/2022 00:18:02
1711,19.067659933120012,40.1778658926487,False,23/04/2022 00:18:08
1712,18.806926034390926,37.94072613120079,False,23/04/2022 00:18:14
1713,18.317343339323997,42.84139436483383,False,23/04/2022 00:18:20
1714,21.718531168997288,44.035136707127094,False,23/04/2022 00:18:27
1715,22.139651477336884,40.72878594696522,False,23/04/2022 00:18:33
1716,21.966335762292147,41.44247017800808,False,23/04/2022 00:18:39
1717,20.58490378409624,44.06977581977844,False,23/04/2022 00:18:45
1718,21.646465353667736,43.193688720464706,False,23/04/2022 00:18:51
1719,18.453193455934525,43.39444299042225,False,23/04/2022 00:18:58
1720,19.488753631711006,43.96257609128952,False,23/04/2022 00:19:04
1721,17.925080005079508,42.67111261934042,False,23/04/2022 00:19:10
1722,19.148720547556877,45.57911919057369,False,23/04/2022 00:19:16
1723,18.484322778880596,47.157598711550236,False,23/04/2022 00:19:22
1724,17.802972547709942,43.38496943563223,False,23/04/2022 00:19:28
1725,16.408016726374626,39.55605589598417,False,23/04/2022 00:19:34
1726,20.848416779190302,42.155019640922546,False,23/04/2022 00:19:39
1727,17.756280444562435,42.67262228578329,False,23/04/2022 00:19:45
1728,21.351304419338703,40.54140271991491,False,23/04/2022 00:19:51
1729,20.77620631828904,39.82529681921005,False,23/04/2022 00:19:57
1730,18.108708012849092,44.523250579833984,False,23/04/2022 00:20:03
1731,20.280773371458054,38.75199323147535,False,23/04/2022 00:20:08
1732,20.97076876461506,42.752817541360855,False,23/04/2022 00:20:14
1733,19.759636718779802,41.99152822047472,False,23/04/2022 00:20:20
1734,19.49569919332862,38.90841634571552,False,23/04/2022 00:20:26
1735,20.80250897631049,38.74567832052708,False,23/04/2022 00:20:31
1736,17.092900451272726,40.42332974076271,False,23/04/2022 00:20:37
1737,18.05529908463359,44.335344441235065,False,23/04/2022 00:20:43
1738,22.429585717618465,43.900192216038704,False,23/04/2022 00:20:49
1739,19.689760081470013,43.44203406199813,False,23/04/2022 00:20:54
1740,22.251214809715748,38.79642470180988,False,23/04/2022 00:21:00
1741,18.51972308009863,43.27735889703035,False,23/04/2022 00:21:06
1742,22.229085117578506,37.915846578776836,False,23/04/2022 00:21:12
1743,19.145291466265917,42.335610292851925,False,23/04/2022 00:21:18
1744,18.11777638271451,41.50794995576143,False,23/04/2022 00:21:23
1745,20.26977937296033,42.92104575037956,False,23/04/2022 00:21:29
1746,18.266698576509953,43.59773173183203,False,23/04/2022 00:21:35
1747,17.897954311221838,47.117242746055126,False,23/04/2022 00:21:41
1748,17.978048656135798,41.313234463334084,False,23/04/2022 00:21:47
1749,19.70423173904419,43.59301058202982,False,23/04/2022 00:21:52
1750,21.567233227193356,45.77439437806606,False,23/04/2022 00:21:58
1751,18.18058916181326,40.74050287902355,False,23/04/2022 00:22:04
1752,21.5797962769866,41.68862188607454,False,23/04/2022 00:22:10
1753,19.31809326261282,43.38245852664113,False,23/04/2022 00:22:16
1754,22.477283492684364,42.32163405418396,False,23/04/2022 00:22:22
1755,22.637056328356266,40.29101391881704,False,23/04/2022 00:22:27
1756,22.55286432430148,40.76234374940395,False,23/04/2022 00:22:33
1757,21.828207083046436,44.671064764261246,False,23/04/2022 00:22:39
1758,22.901396472007036,40.123081497848034,False,23/04/2022 00:22:45
1759,21.94691687822342,41.64067441225052,False,23/04/2022 00:22:51
1760,19.35503465682268,40.727682657539845,False,23/04/2022 00:22:57
1761,20.196925908327103,43.44580330699682,False,23/04/2022 00:23:02
1762,19.41163496673107,40.376524195075035,False,23/04/2022 00:23:08
1763,18.711106799542904,40.504127874970436,False,23/04/2022 00:23:14
1764,20.790172964334488,41.431428384035826,False,23/04/2022 00:23:20
1765,21.09675705432892,44.67573391646147,False,23/04/2022 00:23:26
1766,19.871575504541397,43.99129915237427,False,23/04/2022 00:23:32
1767,19.887144956737757,40.80277084559202,False,23/04/2022 00:23:38
1768,20.005137611180544,41.345591619610786,False,23/04/2022 00:23:44
1769,19.785806961357594,42.71324588358402,False,23/04/2022 00:23:49
1770,17.266806434839964,39.41336488723755,False,23/04/2022 00:23:55
1771,19.24673181027174,46.52722994238138,False,23/04/2022 00:24:01
1772,18.95498739182949,44.851384192705154,False,23/04/2022 00:24:07
1773,20.84169340878725,40.06523345410824,False,23/04/2022 00:24:13
1774,22.991858147084713,47.809596203267574,False,23/04/2022 00:24:19
1775,18.84163450077176,44.048137083649635,False,23/04/2022 00:24:24
1776,19.632548548281193,43.361436039209366,False,23/04/2022 00:24:30
1777,17.393661715090275,44.18067220598459,False,23/04/2022 00:24:36
1778,19.294537838548422,39.133308336138725,False,23/04/2022 00:24:42
1779,18.90576621890068,39.0802506506443,False,23/04/2022 00:24:48
1780,17.311537090688944,42.171674340963364,False,23/04/2022 00:24:53
1781,18.961752574890852,45.31855418533087,False,23/04/2022 00:24:59
1782,19.03498776629567,45.46342643350363,False,23/04/2022 00:25:05
1783,21.31868540495634,42.71325581520796,False,23/04/2022 00:25:11
1784,17.769565120339394,42.862573720514774,False,23/04/2022 00:25:17
1785,16.793661799281836,43.76321793347597,False,23/04/2022 00:25:22
1786,20.241520512849092,47.70237838476896,False,23/04/2022 00:25:28
1787,18.941254042088985,42.71461260318756,False,23/04/2022 00:25:34
1788,19.13672862201929,43.23894999548793,False,23/04/2022 00:25:40
1789,21.12997078895569,50.40568934381008,False,23/04/2022 00:25:46
1790,18.614298462867737,41.917656019330025,False,23/04/2022 00:25:51
1791,22.040465459227562,42.2848740555346,False,23/04/2022 00:25:57
1792,20.79925662279129,43.77182713150978,False,23/04/2022 00:26:03
1793,19.730889555066824,40.31317696720362,False,23/04/2022 00:26:09
1794,18.485544472932816,38.30325426161289,False,23/04/2022 00:26:15
1795,21.052953962236643,39.37941247224808,False,23/04/2022 00:26:21
1796,21.96335579454899,40.52778022736311,False,23/04/2022 00:26:27
1797,20.009948324412107,41.00652816146612,False,23/04/2022 00:26:33
1798,17.806578032672405,39.42380338534713,False,23/04/2022 00:26:39
1799,20.76012197136879,44.24786585941911,False,23/04/2022 00:26:45
1800,19.788582291454077,42.107072837650776,False,23/04/2022 00:26:51
1801,19.441490169614553,42.35437221825123,False,23/04/2022 00:26:56
1802,17.449597753584385,41.733010068535805,False,23/04/2022 00:27:02
1803,20.396411303430796,43.85259620845318,False,23/04/2022 00:27:08
1804,16.93774951249361,44.038749031722546,False,23/04/2022 00:27:14
1805,18.202997289597988,36.27480264380574,False,23/04/2022 00:27:19
1806,16.81263578683138,37.52783079817891,False,23/04/2022 00:27:25
1807,16.672826662659645,42.37186410650611,False,23/04/2022 00:27:31
1808,19.653204195201397,38.90716804563999,False,23/04/2022 00:27:37
